Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
3lines,Uniform,MultiMember,Complete,0.02,0.2389 (0.1)
3lines,Uniform,K-Means,Average,0.05,0.4458 (0.06)
3lines,Uniform,K-Means,Single,0.05,0.0593 (0.1)
3lines,Uniform,K-Means,Complete,0.05,0.3784 (0.08)
3lines,Uniform,Agglomerative,Average,0.05,0.0104 (0.0)
3lines,Uniform,Agglomerative,Single,0.05,0.0104 (0.0)
3lines,Uniform,Agglomerative,Complete,0.05,0.1506 (0.16)
3lines,Uniform,MultiMember,Average,0.05,0.1604 (0.19)
3lines,Uniform,MultiMember,Single,0.05,0.0096 (0.0)
3lines,Uniform,MultiMember,Complete,0.05,0.2007 (0.1)
3lines,Uniform,K-Means,Average,0.1,0.4296 (0.03)
3lines,Uniform,K-Means,Single,0.1,0.0152 (0.0)
3lines,Uniform,K-Means,Complete,0.1,0.1741 (0.06)
3lines,Uniform,Agglomerative,Average,0.1,0.011 (0.0)
3lines,Uniform,Agglomerative,Single,0.1,0.009 (0.0)
3lines,Uniform,Agglomerative,Complete,0.1,0.1538 (0.11)
3lines,Uniform,MultiMember,Average,0.1,0.0122 (0.0)
3lines,Uniform,MultiMember,Single,0.1,0.009 (0.0)
3lines,Uniform,MultiMember,Complete,0.1,0.1558 (0.13)
3lines,Uniform,K-Means,Average,0.15,0.2859 (0.06)
3lines,Uniform,K-Means,Single,0.15,0.0253 (0.01)
3lines,Uniform,K-Means,Complete,0.15,0.2383 (0.04)
3lines,Uniform,Agglomerative,Average,0.15,0.0941 (0.08)
3lines,Uniform,Agglomerative,Single,0.15,0.033 (0.01)
3lines,Uniform,Agglomerative,Complete,0.15,0.1025 (0.08)
3lines,Uniform,MultiMember,Average,0.15,0.0278 (0.0)
3lines,Uniform,MultiMember,Single,0.15,0.0304 (0.01)
3lines,Uniform,MultiMember,Complete,0.15,0.0822 (0.11)
3lines,Uniform,K-Means,Average,0.25,0.2593 (0.04)
3lines,Uniform,K-Means,Single,0.25,0.0445 (0.07)
3lines,Uniform,K-Means,Complete,0.25,0.2171 (0.06)
3lines,Uniform,Agglomerative,Average,0.25,0.0187 (0.0)
3lines,Uniform,Agglomerative,Single,0.25,0.0078 (0.0)
3lines,Uniform,Agglomerative,Complete,0.25,0.0553 (0.07)
3lines,Uniform,MultiMember,Average,0.25,0.0143 (0.0)
3lines,Uniform,MultiMember,Single,0.25,0.0078 (0.0)
3lines,Uniform,MultiMember,Complete,0.25,0.1258 (0.09)
3lines,Quantization,K-Means,Average,0,0.5108 (0.06)
3lines,Quantization,K-Means,Single,0,0.0457 (0.04)
3lines,Quantization,K-Means,Complete,0,0.5092 (0.08)
3lines,Quantization,Agglomerative,Average,0,0.0225 (0.01)
3lines,Quantization,Agglomerative,Single,0,0.013 (0.0)
3lines,Quantization,Agglomerative,Complete,0,0.3326 (0.2)
3lines,Quantization,MultiMember,Average,0,0.0224 (0.01)
3lines,Quantization,MultiMember,Single,0,0.0085 (0.0)
3lines,Quantization,MultiMember,Complete,0,0.3697 (0.15)
3lines,Quantization,K-Means,Average,0.02,0.5243 (0.02)
3lines,Quantization,K-Means,Single,0.02,0.0786 (0.13)
3lines,Quantization,K-Means,Complete,0.02,0.5018 (0.02)
3lines,Quantization,Agglomerative,Average,0.02,0.0174 (0.01)
3lines,Quantization,Agglomerative,Single,0.02,0.01 (0.0)
3lines,Quantization,Agglomerative,Complete,0.02,0.1447 (0.09)
3lines,Quantization,MultiMember,Average,0.02,0.0524 (0.03)
3lines,Quantization,MultiMember,Single,0.02,0.0108 (0.0)
3lines,Quantization,MultiMember,Complete,0.02,0.2344 (0.14)
3lines,Quantization,K-Means,Average,0.05,0.5113 (0.06)
3lines,Quantization,K-Means,Single,0.05,0.0604 (0.1)
3lines,Quantization,K-Means,Complete,0.05,0.4711 (0.06)
3lines,Quantization,Agglomerative,Average,0.05,0.0196 (0.01)
3lines,Quantization,Agglomerative,Single,0.05,0.0115 (0.0)
3lines,Quantization,Agglomerative,Complete,0.05,0.1629 (0.13)
3lines,Quantization,MultiMember,Average,0.05,0.0295 (0.01)
3lines,Quantization,MultiMember,Single,0.05,0.0115 (0.0)
3lines,Quantization,MultiMember,Complete,0.05,0.1107 (0.1)
3lines,Quantization,K-Means,Average,0.1,0.5611 (0.06)
3lines,Quantization,K-Means,Single,0.1,0.0662 (0.11)
3lines,Quantization,K-Means,Complete,0.1,0.4186 (0.07)
3lines,Quantization,Agglomerative,Average,0.1,0.0527 (0.03)
3lines,Quantization,Agglomerative,Single,0.1,0.0123 (0.0)
3lines,Quantization,Agglomerative,Complete,0.1,0.267 (0.12)
3lines,Quantization,MultiMember,Average,0.1,0.0799 (0.03)
3lines,Quantization,MultiMember,Single,0.1,0.0108 (0.0)
3lines,Quantization,MultiMember,Complete,0.1,0.266 (0.17)
3lines,Quantization,K-Means,Average,0.15,0.5393 (0.03)
3lines,Quantization,K-Means,Single,0.15,0.0754 (0.13)
3lines,Quantization,K-Means,Complete,0.15,0.4184 (0.17)
3lines,Quantization,Agglomerative,Average,0.15,0.0182 (0.01)
3lines,Quantization,Agglomerative,Single,0.15,0.0078 (0.0)
3lines,Quantization,Agglomerative,Complete,0.15,0.2687 (0.12)
3lines,Quantization,MultiMember,Average,0.15,0.2235 (0.21)
3lines,Quantization,MultiMember,Single,0.15,0.01 (0.0)
3lines,Quantization,MultiMember,Complete,0.15,0.4043 (0.06)
3lines,Quantization,K-Means,Average,0.25,0.5662 (0.04)
3lines,Quantization,K-Means,Single,0.25,0.1691 (0.18)
3lines,Quantization,K-Means,Complete,0.25,0.3931 (0.05)
3lines,Quantization,Agglomerative,Average,0.25,0.0342 (0.02)
3lines,Quantization,Agglomerative,Single,0.25,0.0116 (0.0)
3lines,Quantization,Agglomerative,Complete,0.25,0.3743 (0.03)
3lines,Quantization,MultiMember,Average,0.25,0.1124 (0.13)
3lines,Quantization,MultiMember,Single,0.25,0.01 (0.0)
3lines,Quantization,MultiMember,Complete,0.25,0.2044 (0.15)
3rings,Gaussian,K-Means,Average,0,0.0837 (0.02)
3rings,Gaussian,K-Means,Single,0,0.6299 (0.19)
3rings,Gaussian,K-Means,Complete,0,0.2795 (0.12)
3rings,Gaussian,Agglomerative,Average,0,0.5194 (0.4)
3rings,Gaussian,Agglomerative,Single,0,0.8384 (0.2)
3rings,Gaussian,Agglomerative,Complete,0,0.5528 (0.28)
3rings,Gaussian,MultiMember,Average,0,0.358 (0.33)
3rings,Gaussian,MultiMember,Single,0,0.8195 (0.22)
3rings,Gaussian,MultiMember,Complete,0,0.3498 (0.33)
3rings,Gaussian,K-Means,Average,0.02,0.109 (0.01)
3rings,Gaussian,K-Means,Single,0.02,0.5145 (0.07)
3rings,Gaussian,K-Means,Complete,0.02,0.3739 (0.03)
3rings,Gaussian,Agglomerative,Average,0.02,0.3159 (0.11)
3rings,Gaussian,Agglomerative,Single,0.02,0.5517 (0.0)
3rings,Gaussian,Agglomerative,Complete,0.02,0.3474 (0.17)
3rings,Gaussian,MultiMember,Average,0.02,0.4345 (0.07)
3rings,Gaussian,MultiMember,Single,0.02,0.5517 (0.0)
3rings,Gaussian,MultiMember,Complete,0.02,0.4373 (0.15)
3rings,Gaussian,K-Means,Average,0.05,0.0769 (0.01)
3rings,Gaussian,K-Means,Single,0.05,0.1899 (0.2)
3rings,Gaussian,K-Means,Complete,0.05,0.2381 (0.13)
3rings,Gaussian,Agglomerative,Average,0.05,0.1072 (0.21)
3rings,Gaussian,Agglomerative,Single,0.05,0.0062 (0.0)
3rings,Gaussian,Agglomerative,Complete,0.05,0.0571 (0.04)
3rings,Gaussian,MultiMember,Average,0.05,0.2649 (0.24)
3rings,Gaussian,MultiMember,Single,0.05,0.0069 (0.0)
3rings,Gaussian,MultiMember,Complete,0.05,0.292 (0.17)
3rings,Gaussian,K-Means,Average,0.1,0.0484 (0.01)
3rings,Gaussian,K-Means,Single,0.1,0.3473 (0.05)
3rings,Gaussian,K-Means,Complete,0.1,0.1085 (0.11)
3rings,Gaussian,Agglomerative,Average,0.1,0.0085 (0.0)
3rings,Gaussian,Agglomerative,Single,0.1,0.0083 (0.0)
3rings,Gaussian,Agglomerative,Complete,0.1,0.0303 (0.02)
3rings,Gaussian,MultiMember,Average,0.1,0.0163 (0.01)
3rings,Gaussian,MultiMember,Single,0.1,0.0144 (0.01)
3rings,Gaussian,MultiMember,Complete,0.1,0.0256 (0.01)
3rings,Gaussian,K-Means,Average,0.15,0.0402 (0.02)
3rings,Gaussian,K-Means,Single,0.15,0.0761 (0.07)
3rings,Gaussian,K-Means,Complete,0.15,0.1155 (0.09)
3rings,Gaussian,Agglomerative,Average,0.15,0.0074 (0.0)
3rings,Gaussian,Agglomerative,Single,0.15,0.0055 (0.0)
3rings,Gaussian,Agglomerative,Complete,0.15,0.0729 (0.09)
3rings,Gaussian,MultiMember,Average,0.15,0.0238 (0.03)
3rings,Gaussian,MultiMember,Single,0.15,0.0069 (0.0)
3rings,Gaussian,MultiMember,Complete,0.15,0.0448 (0.05)
3rings,Gaussian,K-Means,Average,0.25,0.0344 (0.01)
3rings,Gaussian,K-Means,Single,0.25,0.1455 (0.07)
3rings,Gaussian,K-Means,Complete,0.25,0.0426 (0.06)
3rings,Gaussian,Agglomerative,Average,0.25,0.0087 (0.0)
3rings,Gaussian,Agglomerative,Single,0.25,0.0097 (0.0)
3rings,Gaussian,Agglomerative,Complete,0.25,0.014 (0.01)
3rings,Gaussian,MultiMember,Average,0.25,0.011 (0.0)
3rings,Gaussian,MultiMember,Single,0.25,0.0098 (0.0)
3rings,Gaussian,MultiMember,Complete,0.25,0.0155 (0.01)
3rings,Uniform,K-Means,Average,0,0.154 (0.11)
3rings,Uniform,K-Means,Single,0,0.5887 (0.08)
3rings,Uniform,K-Means,Complete,0,0.1849 (0.14)
3rings,Uniform,Agglomerative,Average,0,0.5848 (0.35)
3rings,Uniform,Agglomerative,Single,0,0.7039 (0.25)
3rings,Uniform,Agglomerative,Complete,0,0.4405 (0.2)
3rings,Uniform,MultiMember,Average,0,0.4756 (0.35)
3rings,Uniform,MultiMember,Single,0,0.9188 (0.16)
3rings,Uniform,MultiMember,Complete,0,0.6064 (0.19)
3rings,Uniform,K-Means,Average,0.02,0.0843 (0.01)
3rings,Uniform,K-Means,Single,0.02,0.5278 (0.02)
3rings,Uniform,K-Means,Complete,0.02,0.2345 (0.13)
3rings,Uniform,Agglomerative,Average,0.02,0.6565 (0.25)
3rings,Uniform,Agglomerative,Single,0.02,0.6098 (0.15)
3rings,Uniform,Agglomerative,Complete,0.02,0.266 (0.15)
3rings,Uniform,MultiMember,Average,0.02,0.7403 (0.23)
3rings,Uniform,MultiMember,Single,0.02,0.5259 (0.01)
3rings,Uniform,MultiMember,Complete,0.02,0.5975 (0.25)
3rings,Uniform,K-Means,Average,0.05,0.085 (0.02)
3rings,Uniform,K-Means,Single,0.05,0.3196 (0.23)
3rings,Uniform,K-Means,Complete,0.05,0.3026 (0.12)
3rings,Uniform,Agglomerative,Average,0.05,0.1068 (0.2)
3rings,Uniform,Agglomerative,Single,0.05,0.5126 (0.01)
3rings,Uniform,Agglomerative,Complete,0.05,0.0846 (0.01)
3rings,Uniform,MultiMember,Average,0.05,0.3124 (0.23)
3rings,Uniform,MultiMember,Single,0.05,0.5118 (0.01)
3rings,Uniform,MultiMember,Complete,0.05,0.3946 (0.18)
3rings,Uniform,K-Means,Average,0.1,0.0607 (0.0)
3rings,Uniform,K-Means,Single,0.1,0.2983 (0.13)
3rings,Uniform,K-Means,Complete,0.1,0.1082 (0.09)
3rings,Uniform,Agglomerative,Average,0.1,0.0118 (0.0)
3rings,Uniform,Agglomerative,Single,0.1,0.0117 (0.0)
3rings,Uniform,Agglomerative,Complete,0.1,0.1089 (0.12)
3rings,Uniform,MultiMember,Average,0.1,0.0394 (0.03)
3rings,Uniform,MultiMember,Single,0.1,0.0135 (0.0)
3rings,Uniform,MultiMember,Complete,0.1,0.1633 (0.09)
3rings,Uniform,K-Means,Average,0.15,0.0473 (0.02)
3rings,Uniform,K-Means,Single,0.15,0.2269 (0.13)
3rings,Uniform,K-Means,Complete,0.15,0.1597 (0.08)
3rings,Uniform,Agglomerative,Average,0.15,0.0241 (0.02)
3rings,Uniform,Agglomerative,Single,0.15,0.0151 (0.02)
3rings,Uniform,Agglomerative,Complete,0.15,0.0436 (0.03)
3rings,Uniform,MultiMember,Average,0.15,0.0619 (0.03)
3rings,Uniform,MultiMember,Single,0.15,0.0104 (0.0)
3rings,Uniform,MultiMember,Complete,0.15,0.076 (0.08)
3rings,Uniform,K-Means,Average,0.25,0.0552 (0.01)
3rings,Uniform,K-Means,Single,0.25,0.0622 (0.07)
3rings,Uniform,K-Means,Complete,0.25,0.1253 (0.05)
3rings,Uniform,Agglomerative,Average,0.25,0.0125 (0.0)
3rings,Uniform,Agglomerative,Single,0.25,0.0058 (0.0)
3rings,Uniform,Agglomerative,Complete,0.25,0.026 (0.02)
3rings,Uniform,MultiMember,Average,0.25,0.0213 (0.01)
3rings,Uniform,MultiMember,Single,0.25,0.0071 (0.0)
3rings,Uniform,MultiMember,Complete,0.25,0.0186 (0.0)
3rings,Quantization,K-Means,Average,0,0.0869 (0.02)
3rings,Quantization,K-Means,Single,0,0.5427 (0.01)
3rings,Quantization,K-Means,Complete,0,0.2094 (0.15)
3rings,Quantization,Agglomerative,Average,0,0.772 (0.28)
3rings,Quantization,Agglomerative,Single,0,0.9197 (0.16)
3rings,Quantization,Agglomerative,Complete,0,0.382 (0.21)
3rings,Quantization,MultiMember,Average,0,0.3922 (0.33)
3rings,Quantization,MultiMember,Single,0,1.0 (0.0)
3rings,Quantization,MultiMember,Complete,0,0.4342 (0.21)
3rings,Quantization,K-Means,Average,0.02,0.0881 (0.01)
3rings,Quantization,K-Means,Single,0.02,0.444 (0.21)
3rings,Quantization,K-Means,Complete,0.02,0.2493 (0.14)
3rings,Quantization,Agglomerative,Average,0.02,0.4 (0.31)
3rings,Quantization,Agglomerative,Single,0.02,0.7847 (0.18)
3rings,Quantization,Agglomerative,Complete,0.02,0.5483 (0.3)
3rings,Quantization,MultiMember,Average,0.02,0.7011 (0.27)
3rings,Quantization,MultiMember,Single,0.02,0.6398 (0.18)
3rings,Quantization,MultiMember,Complete,0.02,0.4646 (0.21)
3rings,Quantization,K-Means,Average,0.05,0.0763 (0.0)
3rings,Quantization,K-Means,Single,0.05,0.5327 (0.02)
3rings,Quantization,K-Means,Complete,0.05,0.18 (0.18)
3rings,Quantization,Agglomerative,Average,0.05,0.6163 (0.22)
3rings,Quantization,Agglomerative,Single,0.05,0.5316 (0.08)
